person_id,contact_date,fc_num,sex,race,age,build,hair_style,ethnicity,skin_tone,deceased,license_type,license_state,was_frisked
35173219025,2022-08-06 17:03:00.0000000,FC22003413,Male,White,27,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
35173222908,2022-08-06 17:03:00.0000000,FC22003413,Male,White,25,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
35173225894,2022-08-06 17:03:00.0000000,FC22003413,Male,Asian,41,Thin,Crew Cut,Not of Hispanic Origin,Medium,0,,MA,0
35173227889,2022-08-06 17:03:00.0000000,FC22003413,Male,Black,30,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35173231070,2022-08-06 17:03:00.0000000,FC22003413,Male,Black,36,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35173232217,2022-08-06 17:03:00.0000000,FC22003413,Male,Black,33,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35173233792,2022-08-06 17:03:00.0000000,FC22003413,Male,Black,34,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35173234644,2022-08-06 17:03:00.0000000,FC22003413,Male,Black,28,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35172311023,2022-08-06 20:16:00.0000000,FC22003411,Male,Black,17,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
35172313465,2022-08-06 20:16:00.0000000,FC22003411,Male,Black,19,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
35172316227,2022-08-06 20:16:00.0000000,FC22003411,Male,White,18,Thin,Dreadlocks,Hispanic Origin,Light,0,Instruction Permit,MA,1
35173129652,2022-08-06 20:38:00.0000000,FC22003410,Male,White,20,NULL,NULL,Unknown,NULL,0,Class D,MA,0
35173164251,2022-08-06 20:38:00.0000000,FC22003410,Male,Black,NULL,NULL,NULL,Unknown,NULL,0,,NULL,0
35175308302,2022-08-06 21:45:00.0000000,FC22003417,Male,White,27,NULL,NULL,Unknown,NULL,0,Class D,MA,0
35175610760,2022-08-06 22:05:00.0000000,FC22003420,Male,Black,24,Medium,NULL,Not of Hispanic Origin,Light Brown,0,Class D,MA,0
35175612295,2022-08-06 22:05:00.0000000,FC22003420,Male,Black,27,Medium,Bald or Balding,Hispanic Origin,Light,0,Class D,MA,0
35172708932,2022-08-06 22:28:00.0000000,FC22003412,Male,White,18,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
35173448238,2022-08-06 23:02:00.0000000,FC22003414,Male,Black,21,Thin,Dreadlocks,Not of Hispanic Origin,Light Brown,0,Class D,MA,0
35177381566,2022-08-07 00:00:00.0000000,FC22003426,Male,Black,20,Medium,Short,Not of Hispanic Origin,Dark,0,Class D,MA,1
35177383855,2022-08-07 00:00:00.0000000,FC22003426,Male,White,20,Thin,Dreadlocks,Hispanic Origin,Light,0,ID Only - Never had Personal Driver License,MA,1
35178567559,2022-08-07 00:48:00.0000000,FC22003430,Male,White,35,Medium,Short,NULL,Light,0,,MA,0
35178570926,2022-08-07 00:48:00.0000000,FC22003430,Female,White,32,NULL,NULL,Unknown,NULL,0,,NULL,0
35173740562,2022-08-07 01:00:00.0000000,FC22003416,Male,Black,29,Thin,NULL,Not of Hispanic Origin,Dark Brown,0,Class D,MA,0
35176704832,2022-08-07 08:28:00.0000000,FC22003425,Male,NULL,25,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35175834680,2022-08-07 10:26:00.0000000,FC22003422,Male,Black,31,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
35176156880,2022-08-07 12:06:00.0000000,FC22003423,Male,White,18,Medium,Straight,Not of Hispanic Origin,Light,0,,MA,0
35176159104,2022-08-07 12:06:00.0000000,FC22003423,Male,Black,17,Thin,Dreadlocks,Not of Hispanic Origin,Dark,0,,MA,0
35176291701,2022-08-07 13:00:00.0000000,FC22003424,Male,Other,28,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,CA,0
35178446971,2022-08-07 13:00:00.0000000,FC22003429,Male,Black,30,Muscular,NULL,Not of Hispanic Origin,NULL,0,No License - Record Only,MA,0
35177711137,2022-08-07 18:17:00.0000000,FC22003427,Male,White,45,NULL,NULL,Unknown,NULL,0,,NULL,0
35178411572,2022-08-07 19:23:00.0000000,FC22003428,Male,Black,18,NULL,NULL,Unknown,NULL,0,,NULL,0
35178413811,2022-08-07 19:23:00.0000000,FC22003428,Male,Unknown,17,NULL,NULL,Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,0
35179094392,2022-08-07 23:27:00.0000000,FC22003432,Male,White,19,Thin,Braided,Not of Hispanic Origin,Light,0,,NULL,1
35179095619,2022-08-07 23:27:00.0000000,FC22003432,Female,Black,15,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
35179098767,2022-08-07 23:27:00.0000000,FC22003432,Male,White,18,Medium,Straight,Not of Hispanic Origin,Light,0,,MA,0
35179099808,2022-08-07 23:27:00.0000000,FC22003432,Male,Black,17,Thin,Dreadlocks,Not of Hispanic Origin,Dark,0,,MA,0
35179105291,2022-08-07 23:27:00.0000000,FC22003432,Male,Black,13,Medium,Afro,Not of Hispanic Origin,Medium Brown,0,,NULL,0
35182829960,2022-08-08 00:00:00.0000000,FC22003434,Female,Black,25,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
35186239235,2022-08-08 02:30:00.0000000,FC22003441,Male,Black,64,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35182555342,2022-08-08 11:45:00.0000000,FC22003433,Female to Male Transgender,Black,28,NULL,NULL,NULL,NULL,0,Class D,MA,1
35184056432,2022-08-08 14:55:00.0000000,FC22003438,Male,Black,45,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
35184056432,2022-08-08 14:55:00.0000000,FC22003438,Male,Black,45,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35186604033,2022-08-08 15:30:00.0000000,FC22003442,Male,Black,32,NULL,NULL,NULL,NULL,0,,NULL,1
35183963360,2022-08-08 15:30:00.0000000,FC22003437,Male,Black,22,Medium,Short,Not of Hispanic Origin,Dark Brown,0,Class D,MA,0
35183965785,2022-08-08 15:30:00.0000000,FC22003437,Male,Black,35,Medium,Bald or Balding,NULL,Dark Brown,0,,MA,0
35185985660,2022-08-08 19:00:00.0000000,FC22003440,Female,White,44,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
35185985660,2022-08-08 19:00:00.0000000,FC22003440,Female,White,44,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35186710041,2022-08-08 20:30:00.0000000,FC22003443,Male,Black,46,Medium,Short,Hispanic Origin,Medium,0,,MA,1
35188397634,2022-08-09 01:00:00.0000000,FC22003445,Male,Unknown,21,NULL,NULL,Unknown,NULL,0,,MA,1
35205143153,2022-08-09 10:33:00.0000000,FC22003446,Male,Black,56,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
35212336887,2022-08-09 10:33:00.0000000,FC22003446,Male,Black,48,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
35249585750,2022-08-09 11:40:00.0000000,FC22003447,Male,Black,51,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
35249911874,2022-08-09 11:40:00.0000000,FC22003447,Female,Black,46,Heavy,Short,Not of Hispanic Origin,Medium,0,,MA,0
35268321625,2022-08-09 12:06:00.0000000,FC22003449,Male,Black,37,Thin,Short,Unknown,Medium Brown,0,None,MA,0
35268323411,2022-08-09 12:06:00.0000000,FC22003449,Male,White,26,Medium,Short,Not of Hispanic Origin,Light,0,Class D,MA,0
35260454271,2022-08-09 12:40:00.0000000,FC22003448,Male,Unknown,26,NULL,NULL,NULL,NULL,0,Class D,MA,0
35261850175,2022-08-09 12:40:00.0000000,FC22003448,Female,Unknown,23,NULL,NULL,Unknown,NULL,0,Class D,MA,0
35268370100,2022-08-09 13:00:00.0000000,FC22003450,Male,Black,35,NULL,NULL,Not of Hispanic Origin,NULL,0,,NY,NULL
35268370100,2022-08-09 13:00:00.0000000,FC22003450,Male,Black,35,NULL,NULL,Not of Hispanic Origin,NULL,0,,NY,0
35270345637,2022-08-09 15:00:00.0000000,FC22003451,Male,Black,32,Thin,Dreadlocks,Not of Hispanic Origin,Medium Brown,0,,MA,1
35270347493,2022-08-09 15:00:00.0000000,FC22003451,Male,White,31,Medium,Dreadlocks,Not of Hispanic Origin,Light Brown,0,ID Only - Never had Personal Driver License,MA,0
35270349311,2022-08-09 15:00:00.0000000,FC22003451,Male,Black,29,Thin,Braided,Not of Hispanic Origin,Medium Brown,0,"ID - Had a License, now has ID",MA,0
35271409037,2022-08-09 15:46:00.0000000,FC22003453,Male,White,25,Heavy,Straight,NULL,Light,0,,MA,1
35271422268,2022-08-09 15:46:00.0000000,FC22003453,Male,Other,29,NULL,NULL,Hispanic Origin,NULL,0,,MA,1
35272313840,2022-08-09 16:21:00.0000000,FC22003457,Male,Black,22,NULL,NULL,Unknown,NULL,0,Class D,MA,1
35270778899,2022-08-09 17:00:00.0000000,FC22003452,Male,Black,29,Medium,Short,Not of Hispanic Origin,Medium Brown,0,Class D,MA,0
35270782878,2022-08-09 17:00:00.0000000,FC22003452,Male,Black,32,Medium,Braided,Not of Hispanic Origin,Medium,0,,MA,0
35270794669,2022-08-09 17:00:00.0000000,FC22003452,Male,Black,29,Thin,Braided,Not of Hispanic Origin,Medium Brown,0,"ID - Had a License, now has ID",MA,0
35270799594,2022-08-09 17:00:00.0000000,FC22003452,Female,Black,22,Thin,Wavy,NULL,Medium Brown,0,,MA,0
35270807093,2022-08-09 17:00:00.0000000,FC22003452,Male,White,31,Medium,Dreadlocks,Not of Hispanic Origin,Light Brown,0,ID Only - Never had Personal Driver License,MA,0
35286689820,2022-08-09 17:00:00.0000000,FC22003452,Male,Black,24,Thin,Curly,Not of Hispanic Origin,Medium,0,,MA,0
35286867390,2022-08-09 17:00:00.0000000,FC22003452,Male,Black,24,Thin,Curly,NULL,Light Brown,0,,MA,0
35280253884,2022-08-09 17:00:00.0000000,FC22003452,Male,Black,35,Medium,Braided,Not of Hispanic Origin,Medium Brown,0,Class D,MA,0
35280281263,2022-08-09 17:00:00.0000000,FC22003452,Female,Black,24,Thin,Braided,Not of Hispanic Origin,Medium Brown,0,,MA,0
35280317797,2022-08-09 17:00:00.0000000,FC22003452,Male,Black,24,Thin,Dreadlocks,Hispanic Origin,Medium,0,,MA,0
35280713183,2022-08-09 17:00:00.0000000,FC22003452,Male,Black,24,Thin,Dreadlocks,Not of Hispanic Origin,Dark,0,Class D,MA,0
35272276353,2022-08-09 17:45:00.0000000,FC22003456,Male,Black,13,Medium,Unkempt,Not of Hispanic Origin,Medium Brown,0,,MA,1
35272276919,2022-08-09 17:45:00.0000000,FC22003456,Female,Black,14,NULL,NULL,Unknown,NULL,0,,NULL,NULL
35272278364,2022-08-09 17:45:00.0000000,FC22003456,Female,Black,14,NULL,NULL,NULL,NULL,0,,NULL,NULL
35272279076,2022-08-09 17:45:00.0000000,FC22003456,Female,Black,14,NULL,NULL,Unknown,NULL,0,,NULL,NULL
35271482008,2022-08-09 17:53:00.0000000,FC22003455,Female,White,35,NULL,NULL,Unknown,NULL,0,,MA,NULL
35271482008,2022-08-09 17:53:00.0000000,FC22003455,Female,White,35,NULL,NULL,Unknown,NULL,0,,MA,0
35271148832,2022-08-09 18:00:00.0000000,FC22003454,Male,Black,25,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
35271159323,2022-08-09 18:00:00.0000000,FC22003454,Male,Black,27,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
35271161966,2022-08-09 18:00:00.0000000,FC22003454,Male,Black,25,Thin,Unkempt,NULL,NULL,0,,MA,1
35278913549,2022-08-09 21:47:00.0000000,FC22003467,Male,Black,16,Medium,Short,Not of Hispanic Origin,Dark Brown,0,,MA,1
35278914961,2022-08-09 21:47:00.0000000,FC22003467,Male,Black,18,Heavy,Braided,Not of Hispanic Origin,Dark Brown,0,,MA,1
35272709212,2022-08-09 22:25:00.0000000,FC22003458,Male,Black,54,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
35272884945,2022-08-09 23:00:00.0000000,FC22003459,Male,White,35,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35274484540,2022-08-10 00:00:00.0000000,FC22003463,Male,Black,13,Medium,Unkempt,Not of Hispanic Origin,Medium Brown,0,,MA,0
35274206598,2022-08-10 00:00:00.0000000,FC22003461,Male,Other,NULL,NULL,NULL,Unknown,NULL,0,,NULL,0
35274084359,2022-08-10 02:48:00.0000000,FC22003460,Male,Black,41,Thin,Short,Hispanic Origin,Light Brown,0,ID Only - Never had Personal Driver License,MA,0
35306215492,2022-08-10 07:00:00.0000000,FC22003473,Male,Black,24,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35275061604,2022-08-10 08:00:00.0000000,FC22003464,Male,White,38,Thin,Short,Not of Hispanic Origin,Light,0,,MA,1
35275367426,2022-08-10 09:30:00.0000000,FC22003465,Male,Black,41,Unknown,NULL,Not of Hispanic Origin,NULL,0,,MA,1
35276216429,2022-08-10 11:45:00.0000000,FC22003466,Male,White,48,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
35279211094,2022-08-10 15:30:00.0000000,FC22003468,Male,White,16,Thin,Curly,Hispanic Origin,Medium,0,,MA,1
35279212372,2022-08-10 15:30:00.0000000,FC22003468,Male,Black,15,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
35380784419,2022-08-10 15:30:00.0000000,FC22003482,Male,Black,23,Medium,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
35288237440,2022-08-10 16:13:00.0000000,FC22003470,Male,Black,43,Heavy,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
35281626920,2022-08-10 17:43:00.0000000,FC22003469,Male,Black,31,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,1
35369148716,2022-08-10 18:00:00.0000000,FC22003479,Male,Black,21,Medium,Short,Hispanic Origin,Light Brown,0,,MA,1
35369392547,2022-08-10 18:00:00.0000000,FC22003479,Male,White,32,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
35684873765,2022-08-10 19:55:00.0000000,FC22003526,Male,Black,18,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35684889883,2022-08-10 19:55:00.0000000,FC22003526,Female,Black,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
35356341958,2022-08-10 21:25:00.0000000,FC22003475,Male,Black,23,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
35356503925,2022-08-10 21:25:00.0000000,FC22003475,Male,Black,26,Medium,NULL,Hispanic Origin,NULL,0,,MA,1
35296918754,2022-08-10 22:00:00.0000000,FC22003471,Male,Black,21,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
35297019820,2022-08-10 22:00:00.0000000,FC22003471,Male,Black,19,NULL,NULL,Unknown,NULL,0,,NULL,0
35300116488,2022-08-10 22:47:00.0000000,FC22003472,Male,Black,37,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35378392360,2022-08-11 00:00:00.0000000,FC22003481,Male,Black,27,Thin,Short,NULL,Medium Brown,0,,MA,1
35355835256,2022-08-11 12:30:00.0000000,FC22003476,Male,NULL,26,NULL,NULL,NULL,NULL,0,,NULL,0
35357505628,2022-08-11 13:00:00.0000000,FC22003477,Male,Black,33,Thin,Bald or Balding,Not of Hispanic Origin,Medium Brown,0,Class D,MA,1
35364051527,2022-08-11 15:00:00.0000000,FC22003478,Male,White,29,Thin,Short,Not of Hispanic Origin,NULL,0,Class D,MA,0
35364071281,2022-08-11 15:00:00.0000000,FC22003478,Female,Black,33,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,NULL
35372123625,2022-08-11 17:00:00.0000000,FC22003480,Male,Black,27,Medium,Dreadlocks,Not of Hispanic Origin,Black,0,Class D,MA,0
35372318416,2022-08-11 17:00:00.0000000,FC22003480,Male,Black,34,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
35494289672,2022-08-11 18:45:00.0000000,FC22003488,Male,Black,28,Heavy,Corn Rows,Hispanic Origin,Dark,0,,MA,1
35494390438,2022-08-11 18:45:00.0000000,FC22003488,Male,Black,32,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
35554203650,2022-08-11 19:25:00.0000000,FC22003493,Male,White,32,NULL,NULL,Not of Hispanic Origin,NULL,0,,NH,1
35554381916,2022-08-11 19:25:00.0000000,FC22003493,Male,White,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
35388477585,2022-08-11 19:40:00.0000000,FC22003484,Female,NULL,34,NULL,NULL,NULL,NULL,0,,MA,1
35404681400,2022-08-11 21:30:00.0000000,FC22003485,Male,Unknown,18,NULL,NULL,Unknown,NULL,0,,NULL,1
35404817596,2022-08-11 21:30:00.0000000,FC22003485,Male,Unknown,20,NULL,NULL,Unknown,NULL,0,,NULL,1
35440826351,2022-08-12 01:15:00.0000000,FC22003487,Male,Black,22,NULL,NULL,Unknown,NULL,0,Class D,MA,1
35441132604,2022-08-12 01:15:00.0000000,FC22003487,Male,Black,19,NULL,NULL,NULL,NULL,0,,NULL,1
35567959098,2022-08-12 02:01:00.0000000,FC22003500,Female,Unknown,26,Thin,Wavy,Unknown,Light,0,Class D,MA,0
35567809836,2022-08-12 02:01:00.0000000,FC22003500,Male,Black,25,Thin,Braided,Hispanic Origin,Light,0,Class D,MA,0
35562167385,2022-08-12 10:36:00.0000000,FC22003496,Female,White,35,NULL,NULL,Unknown,NULL,0,Class D,MA,0
35562333062,2022-08-12 10:36:00.0000000,FC22003496,Male,Black,43,Medium,Corn Rows,Not of Hispanic Origin,Dark Brown,0,,MA,1
35536504951,2022-08-12 13:15:00.0000000,FC22003489,Male,Black,28,Medium,Bushy,Not of Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,0
35538048739,2022-08-12 13:15:00.0000000,FC22003489,Female,Unknown,24,NULL,NULL,Unknown,NULL,0,ID Only - Never had Personal Driver License,MA,NULL
35550588646,2022-08-12 14:48:00.0000000,FC22003491,Male,Black,18,NULL,NULL,NULL,NULL,0,Class D,MA,1
35550680076,2022-08-12 14:48:00.0000000,FC22003491,Female,Black,17,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
35550751601,2022-08-12 14:48:00.0000000,FC22003491,Male,Black,15,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
35550976596,2022-08-12 16:00:00.0000000,FC22003490,Male,NULL,NULL,NULL,NULL,NULL,NULL,0,,NULL,0
35554588155,2022-08-12 17:15:00.0000000,FC22003494,Male,Black,33,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35554588155,2022-08-12 17:15:00.0000000,FC22003494,Male,Black,33,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
35564332092,2022-08-12 17:32:00.0000000,FC22003498,Female,Black,36,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
35564332092,2022-08-12 17:32:00.0000000,FC22003498,Female,Black,36,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35559863052,2022-08-12 17:34:00.0000000,FC22003495,Male,Black,51,Medium,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,NULL
35559863052,2022-08-12 17:34:00.0000000,FC22003495,Male,Black,51,Medium,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,1
35563721748,2022-08-12 18:08:00.0000000,FC22003497,Female,Black,27,Medium,Braided,Not of Hispanic Origin,Dark,0,Class D,MA,0
35567913500,2022-08-12 18:15:00.0000000,FC22003499,Male,Unknown,18,NULL,NULL,NULL,NULL,0,Class D,MA,1
35624092674,2022-08-12 18:30:00.0000000,FC22003507,Male,Unknown,21,NULL,NULL,NULL,NULL,0,Class D,MA,1
35624125720,2022-08-12 18:30:00.0000000,FC22003507,Male,Black,17,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
35622261074,2022-08-12 18:45:00.0000000,FC22003501,Male,White,25,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,NULL
35622261074,2022-08-12 18:45:00.0000000,FC22003501,Male,White,25,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
35622298922,2022-08-12 18:45:00.0000000,FC22003501,Male,Black,29,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
35622298922,2022-08-12 18:45:00.0000000,FC22003501,Male,Black,29,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35622376728,2022-08-12 18:45:00.0000000,FC22003501,Male,Black,24,Thin,Fade,Not of Hispanic Origin,Light Brown,0,Class D,MA,NULL
35622376728,2022-08-12 18:45:00.0000000,FC22003501,Male,Black,24,Thin,Fade,Not of Hispanic Origin,Light Brown,0,Class D,MA,0
35622638368,2022-08-12 18:45:00.0000000,FC22003501,Male,Black,44,NULL,NULL,Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,0
35622638368,2022-08-12 18:45:00.0000000,FC22003501,Male,Black,44,NULL,NULL,Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,NULL
35571720119,2022-08-12 22:15:00.0000000,FC22003502,Male,Black,30,Muscular,NULL,Not of Hispanic Origin,NULL,0,No License - Record Only,MA,0
35602122027,2022-08-13 08:00:00.0000000,FC22003504,Male,White,26,Thin,Short,Hispanic Origin,Light,0,,MA,0
35615690724,2022-08-13 09:13:00.0000000,FC22003505,Male,NULL,NULL,NULL,NULL,NULL,NULL,0,,NULL,0
35620605546,2022-08-13 16:00:00.0000000,FC22003506,Male,White,39,NULL,NULL,Unknown,NULL,0,ID Only - Never had Personal Driver License,MA,0
35625166328,2022-08-13 18:21:00.0000000,FC22003508,Male,White,22,NULL,NULL,NULL,NULL,0,Class D,MA,1
35627363836,2022-08-13 18:36:00.0000000,FC22003510,Male,Black,28,Medium,NULL,Unknown,Medium Brown,0,Intermediate Driver License,MA,1
35627378058,2022-08-13 18:36:00.0000000,FC22003510,Male,Black,39,NULL,NULL,Unknown,NULL,0,,MA,1
35625387514,2022-08-13 19:30:00.0000000,FC22003509,Male,Black,27,Medium,Braided,Not of Hispanic Origin,Dark Brown,0,Class D,MA,0
35625389752,2022-08-13 19:30:00.0000000,FC22003509,Male,Black,30,Muscular,NULL,Not of Hispanic Origin,NULL,0,No License - Record Only,MA,0
35647288662,2022-08-13 23:35:00.0000000,FC22003513,Male,Black,31,Heavy,Curly,Hispanic Origin,Light,0,Class D,MA,0
35648983397,2022-08-14 00:00:00.0000000,FC22003514,Male,Black,31,Thin,Unkempt,Hispanic Origin,Light,0,Class D,MA,1
35672030520,2022-08-14 00:00:00.0000000,FC22003515,Male,Black,22,Medium,Short,NULL,Medium Brown,0,,MA,0
35630731696,2022-08-14 01:13:00.0000000,FC22003511,Male,Black,28,Thin,Bald or Balding,Not of Hispanic Origin,Brown,0,Class D,MA,1
35630739000,2022-08-14 01:13:00.0000000,FC22003511,Male,Black,34,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
35630753837,2022-08-14 01:13:00.0000000,FC22003511,Male,Black,33,Medium,Braided,Not of Hispanic Origin,Dark Brown,0,,MA,1
35631834894,2022-08-14 06:21:00.0000000,FC22003512,Male,Black,30,Thin,Wavy,Not of Hispanic Origin,Medium Brown,0,,MA,0
35674244409,2022-08-14 16:50:00.0000000,FC22003516,Male,Black,26,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35674301946,2022-08-14 16:50:00.0000000,FC22003516,Male,Black,30,Medium,Dreadlocks,Not of Hispanic Origin,Medium Brown,0,,MA,0
35676921326,2022-08-14 17:27:00.0000000,FC22003520,Female,Black,42,NULL,NULL,NULL,NULL,0,Class D,MA,0
35683454998,2022-08-14 17:30:00.0000000,FC22003524,Male,White,18,Thin,Afro,Hispanic Origin,Light,0,Instruction Permit,MA,1
35683456413,2022-08-14 17:30:00.0000000,FC22003524,Male,Black,17,Thin,Afro,Not of Hispanic Origin,Dark,0,,MA,1
35683459462,2022-08-14 17:30:00.0000000,FC22003524,Male,Unknown,18,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
35683459945,2022-08-14 17:30:00.0000000,FC22003524,Female,Black,34,NULL,NULL,NULL,NULL,0,,NULL,NULL
35683543238,2022-08-14 17:30:00.0000000,FC22003524,Male,Black,44,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,NULL
35676205674,2022-08-14 17:55:00.0000000,FC22003517,Female,Asian,51,NULL,NULL,NULL,NULL,0,,NULL,0
35676206841,2022-08-14 18:13:00.0000000,FC22003518,Male,Black,28,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35675901810,2022-08-14 18:13:00.0000000,FC22003518,Male,Black,25,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
35676070686,2022-08-14 18:13:00.0000000,FC22003518,Male,Black,33,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
35677720358,2022-08-14 21:56:00.0000000,FC22003521,Male,Black,31,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
35679291597,2022-08-15 00:44:00.0000000,FC22003522,Male,Black,42,Thin,Braided,Not of Hispanic Origin,Dark Brown,0,Class D,MA,1
35679299577,2022-08-15 00:44:00.0000000,FC22003522,Female,Black,32,NULL,NULL,NULL,NULL,0,Class D,MA,NULL
35681777320,2022-08-15 00:56:00.0000000,FC22003523,Male,Black,26,Medium,Dreadlocks,Hispanic Origin,Medium Brown,0,,MA,1
35681779517,2022-08-15 00:56:00.0000000,FC22003523,Male,NULL,31,NULL,NULL,NULL,NULL,0,,MA,NULL
35681779867,2022-08-15 00:56:00.0000000,FC22003523,Male,Black,33,NULL,NULL,Hispanic Origin,NULL,0,,NULL,NULL
35684791234,2022-08-15 11:43:00.0000000,FC22003525,Male,Black,19,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
35684807758,2022-08-15 11:43:00.0000000,FC22003525,Male,Black,19,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
35685805510,2022-08-15 14:20:00.0000000,FC22003527,Female,White,32,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,NULL
35685808171,2022-08-15 14:20:00.0000000,FC22003527,Male,Black,64,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35685809120,2022-08-15 14:20:00.0000000,FC22003527,Male,Black,61,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35688450416,2022-08-15 17:30:00.0000000,FC22003533,Male,Black,31,Medium,Short,Not of Hispanic Origin,Light Brown,0,,MA,0
35687834680,2022-08-15 17:40:00.0000000,FC22003529,Male,NULL,22,Medium,Fade,NULL,Light Brown,0,Class D,MA,1
35687063209,2022-08-15 18:00:00.0000000,FC22003528,Male,Black,28,Medium,Short,Not of Hispanic Origin,Dark,0,,MA,0
35688308888,2022-08-15 18:30:00.0000000,FC22003530,Female,Black,57,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
35688385900,2022-08-15 19:14:00.0000000,FC22003532,Female,White,35,NULL,NULL,NULL,NULL,0,,NULL,0
35688881876,2022-08-15 19:52:00.0000000,FC22003534,Male,Black,39,Medium,Bald or Balding,NULL,Medium Brown,0,,MA,1
35688916201,2022-08-15 19:52:00.0000000,FC22003534,Male,Black,47,Stocky,NULL,Not of Hispanic Origin,Medium Brown,0,Class D,MA,NULL
35688467126,2022-08-15 20:00:00.0000000,FC22003531,Male,Black,24,Thin,Braided,Not of Hispanic Origin,Medium,0,,MA,1
