person_id,contact_date,fc_num,sex,race,age,build,hair_style,ethnicity,skin_tone,deceased,license_type,license_state,was_frisked
25899536450,2021-07-09 18:15:00.0000000,FC21002569,Male,Black,17,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,1
25902731346,2021-07-09 18:15:00.0000000,FC21002569,Female,Black,18,NULL,NULL,NULL,NULL,0,Class D,MA,0
25899785507,2021-07-09 17:05:00.0000000,FC21002570,Male,Black,32,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
25899794428,2021-07-09 19:24:00.0000000,FC21002571,Male,Black,NULL,NULL,NULL,NULL,NULL,0,,NULL,0
25899867340,2021-07-09 19:26:00.0000000,FC21002572,Male,Black,24,NULL,NULL,Unknown,NULL,0,,MA,0
25899872105,2021-07-09 19:26:00.0000000,FC21002572,Female,Black,21,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25899877574,2021-07-09 17:55:00.0000000,FC21002573,Male,Black,46,Medium,Short,Not of Hispanic Origin,Dark,0,ID Only - Never had Personal Driver License,MA,1
25899916628,2021-07-09 18:36:00.0000000,FC21002574,Male,Black,29,Thin,Short,Not of Hispanic Origin,Medium Brown,0,Class D,MA,1
25899917491,2021-07-09 18:36:00.0000000,FC21002574,Male,Black,29,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25900126332,2021-07-09 19:30:00.0000000,FC21002575,Male,Black,26,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
25900127535,2021-07-09 19:30:00.0000000,FC21002575,Female,Black,23,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,1
25900128494,2021-07-09 19:30:00.0000000,FC21002575,Male,Black,26,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25900129370,2021-07-09 19:30:00.0000000,FC21002575,Male,Black,25,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25900204612,2021-07-09 21:19:00.0000000,FC21002576,Male,Black,38,Thin,Curly,Not of Hispanic Origin,Medium Brown,0,Class D,MA,0
25900242880,2021-07-09 11:30:00.0000000,FC21002577,Male,Black,41,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25900252503,2021-07-08 20:00:00.0000000,FC21002578,Female,Black,52,NULL,NULL,Unknown,NULL,0,"ID - Had a License, now has ID",MA,NULL
25900252503,2021-07-08 20:00:00.0000000,FC21002578,Female,Black,52,NULL,NULL,Unknown,NULL,0,"ID - Had a License, now has ID",MA,0
25900254515,2021-07-08 20:00:00.0000000,FC21002578,Male,Black,17,NULL,NULL,Unknown,NULL,0,,NULL,0
27897287202,2021-10-01 20:15:00.0000000,FC21002579,Male,White,52,Medium,NULL,Hispanic Origin,NULL,0,,MA,0
25900631929,2021-07-09 21:31:00.0000000,FC21002580,Male,Black,38,NULL,NULL,NULL,NULL,0,Class D,NC,1
25900673116,2021-07-09 23:36:00.0000000,FC21002581,Male,Black,22,Heavy,Curly,NULL,Medium Brown,0,,MA,1
25900673454,2021-07-09 23:36:00.0000000,FC21002581,Male,Black,22,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25901401712,2021-07-10 04:34:00.0000000,FC21002582,Female,White,31,Medium,NULL,Hispanic Origin,NULL,0,Class D,MA,0
25901414455,2021-07-10 04:34:00.0000000,FC21002582,Female,Other,36,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
25901700114,2021-07-10 08:48:00.0000000,FC21002583,Male,Black,33,Medium,Short,Not of Hispanic Origin,Dark Brown,0,,MA,0
25901975419,2021-07-10 10:46:00.0000000,FC21002584,Male,Black,32,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
25902437303,2021-07-10 13:53:00.0000000,FC21002585,Male,Black,25,Thin,Short,Not of Hispanic Origin,Dark,0,Class D,MA,1
25902447817,2021-07-10 13:53:00.0000000,FC21002585,Female,Black,25,Unknown,Braided,Not of Hispanic Origin,NULL,0,Class D,MA,0
25902882043,2021-07-10 18:00:00.0000000,FC21002586,Male,Black,24,Medium,Braided,Unknown,Dark,0,Class D,MA,0
25902886422,2021-07-10 18:00:00.0000000,FC21002586,Male,Black,23,Thin,Braided,NULL,NULL,0,Class D,MA,0
25903281574,2021-07-10 19:16:00.0000000,FC21002587,Male,Black,30,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,1
25903475588,2021-07-10 21:58:00.0000000,FC21002588,Male,Black,15,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
25903477401,2021-07-10 21:58:00.0000000,FC21002588,Male,Black,15,Medium,NULL,NULL,Dark Brown,0,,MA,1
25903512663,2021-07-10 17:59:00.0000000,FC21002589,Male,White,31,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25903588275,2021-07-10 20:15:00.0000000,FC21002590,Male,Black,21,Thin,Short,NULL,Medium,0,,MA,0
25903591354,2021-07-10 20:15:00.0000000,FC21002590,Male,Black,27,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
25903893600,2021-07-11 01:00:00.0000000,FC21002591,Male,Black,53,Heavy,NULL,Hispanic Origin,NULL,0,,MA,0
25904206831,2021-07-11 01:00:00.0000000,FC21002592,Male,Black,28,Thin,NULL,Not of Hispanic Origin,Dark Brown,0,Class D,MA,0
25904207870,2021-07-11 01:00:00.0000000,FC21002592,Male,Black,23,Medium,Curly,Not of Hispanic Origin,NULL,0,,MA,0
25904271782,2021-07-11 00:30:00.0000000,FC21002593,Male,White,41,Thin,Short,Not of Hispanic Origin,Light,0,,MA,0
25904349644,2021-07-11 01:00:00.0000000,FC21002594,Male,Black,18,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
25904354488,2021-07-11 01:00:00.0000000,FC21002594,Male,Black,28,Thin,NULL,Not of Hispanic Origin,Dark Brown,0,Class D,MA,0
25904359307,2021-07-11 01:00:00.0000000,FC21002594,Male,Black,27,Medium,NULL,NULL,Medium Brown,0,,MA,0
25904362774,2021-07-11 01:00:00.0000000,FC21002594,Male,Black,26,Medium,Curly,Hispanic Origin,Light,0,ID Only - Never had Personal Driver License,MA,0
25904367522,2021-07-11 01:00:00.0000000,FC21002594,Female,Black,25,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25904371775,2021-07-11 01:00:00.0000000,FC21002594,Female,White,19,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
25904611640,2021-07-09 22:30:00.0000000,FC21002596,Male,Black,15,Thin,NULL,NULL,Light Brown,0,,MA,0
25904612291,2021-07-09 22:30:00.0000000,FC21002596,Male,Black,18,NULL,NULL,Unknown,NULL,0,,MA,1
25904614089,2021-07-09 22:30:00.0000000,FC21002596,Male,Black,17,Medium,NULL,Not of Hispanic Origin,Dark,0,,MA,0
25904900582,2021-07-11 07:37:00.0000000,FC21002597,Male,White,50,Stocky,NULL,Hispanic Origin,NULL,0,,MA,NULL
25904905682,2021-07-11 07:37:00.0000000,FC21002597,Male,Black,24,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
25905213316,2021-07-11 11:17:00.0000000,FC21002598,Male,Unknown,41,NULL,NULL,Not of Hispanic Origin,NULL,0,,CA,0
25905276130,2021-07-11 12:20:00.0000000,FC21002599,Female,Black,23,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
25905649690,2021-07-10 11:00:00.0000000,FC21002600,Male,Black,30,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
25905649848,2021-07-10 11:00:00.0000000,FC21002600,Male,Black,31,Unknown,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
25905650503,2021-07-10 11:00:00.0000000,FC21002600,Male,Black,25,Medium,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,1
25905651637,2021-07-10 11:00:00.0000000,FC21002600,Male,Black,25,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25905777840,2021-07-11 10:36:00.0000000,FC21002601,Male,Black,27,Thin,Short,Not of Hispanic Origin,Light Brown,0,Class D,MA,1
25905823940,2021-07-11 16:46:00.0000000,FC21002602,Male,White,13,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
25905828427,2021-07-11 16:46:00.0000000,FC21002602,Male,White,14,NULL,NULL,Hispanic Origin,NULL,0,,NULL,0
25905859821,2021-07-11 14:50:00.0000000,FC21002603,Male,Black,28,Thin,Corn Rows,Not of Hispanic Origin,NULL,0,,MA,1
25905861387,2021-07-11 14:50:00.0000000,FC21002603,Male,Black,29,Medium,Afro,Not of Hispanic Origin,Dark,0,,MA,1
25905864328,2021-07-11 14:50:00.0000000,FC21002603,Male,Black,21,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,1
25905864749,2021-07-11 14:50:00.0000000,FC21002603,Male,Black,26,Thin,Braided,Not of Hispanic Origin,Medium Brown,0,,MA,1
25905904839,2021-07-11 16:50:00.0000000,FC21002604,Female,Unknown,69,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
25905914148,2021-07-11 16:50:00.0000000,FC21002604,Male,Unknown,58,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,0
25905928449,2021-07-11 17:10:00.0000000,FC21002605,Male,White,36,Thin,Curly,Hispanic Origin,Light,0,ID Only - Never had Personal Driver License,MA,0
25905935503,2021-07-11 15:15:00.0000000,FC21002606,Female,Other,26,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
31665239476,2021-07-11 15:15:00.0000000,FC21002606,Male,White,NULL,NULL,NULL,Unknown,NULL,0,,NULL,0
25906062840,2021-07-11 18:45:00.0000000,FC21002607,Female,White,20,Thin,Straight,Not of Hispanic Origin,Light,0,,MA,0
25906405847,2021-07-11 20:37:00.0000000,FC21002608,Male,White,30,Muscular,NULL,Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,0
25906416558,2021-07-11 20:32:00.0000000,FC21002609,Female,Black,24,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25906585808,2021-07-11 22:20:00.0000000,FC21002610,Male,White,47,Thin,Bald or Balding,Not of Hispanic Origin,Light,0,,MA,0
25906590304,2021-07-12 00:00:00.0000000,FC21002611,Male,Black,16,Thin,Short,NULL,Medium Brown,0,,MA,1
25906599573,2021-07-12 00:00:00.0000000,FC21002611,Male,Black,21,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
25906603494,2021-07-12 00:00:00.0000000,FC21002611,Male,Black,15,Medium,Unkempt,Not of Hispanic Origin,Light,0,,MA,0
25907191322,2021-07-12 02:00:00.0000000,FC21002612,Male,Black,35,Medium,NULL,Hispanic Origin,NULL,0,,MA,1
25907264819,2021-07-12 01:02:00.0000000,FC21002613,Male,Black,22,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
25907316295,2021-07-12 03:05:00.0000000,FC21002614,Male,Unknown,NULL,NULL,NULL,Unknown,NULL,0,,NULL,NULL
25907316852,2021-07-12 03:05:00.0000000,FC21002614,Male,White,NULL,NULL,NULL,Unknown,NULL,0,,NULL,0
25907317035,2021-07-12 03:05:00.0000000,FC21002614,Male,White,NULL,NULL,NULL,Unknown,NULL,0,,NULL,0
25907863629,2021-07-10 12:30:00.0000000,FC21002615,Male,Black,33,Medium,Short,Not of Hispanic Origin,Dark Brown,0,,MA,0
25909198469,2021-07-12 09:19:00.0000000,FC21002616,Male,Black,25,NULL,NULL,Hispanic Origin,NULL,0,"ID - Had a License, now has ID",MA,1
25911887478,2021-07-12 11:40:00.0000000,FC21002617,Male,Black,38,Medium,NULL,Hispanic Origin,NULL,0,,MA,1
25911904249,2021-07-12 11:40:00.0000000,FC21002617,Male,Black,47,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
25912128756,2021-07-12 12:45:00.0000000,FC21002618,Male,White,NULL,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
25912134891,2021-07-12 12:45:00.0000000,FC21002618,Male,Black,18,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
25912533385,2021-07-12 10:49:00.0000000,FC21002619,Male,Black,33,Medium,Braided,Not of Hispanic Origin,Dark Brown,0,Class D,MA,1
25914865532,2021-07-12 16:45:00.0000000,FC21002620,Female,White,31,Thin,Straight,Not of Hispanic Origin,NULL,0,,NH,0
25914866374,2021-07-12 16:45:00.0000000,FC21002620,Male,White,34,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25914885137,2021-07-12 16:45:00.0000000,FC21002620,Male,White,31,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,NULL
25916766919,2021-07-12 17:51:00.0000000,FC21002621,Male,Black,30,NULL,NULL,NULL,NULL,0,Class D,MA,1
25917706347,2021-07-12 18:29:00.0000000,FC21002622,Male,Black,39,Thin,NULL,Hispanic Origin,NULL,0,Class D,MA,0
25917707087,2021-07-12 18:29:00.0000000,FC21002622,Female,Black,29,NULL,NULL,Hispanic Origin,NULL,0,,MA,NULL
25917844039,2021-07-11 00:00:00.0000000,FC21002623,Male,Black,20,Thin,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
25917849066,2021-07-11 00:00:00.0000000,FC21002623,Male,Black,16,Thin,Braided,Not of Hispanic Origin,Dark,0,,MA,0
25917856271,2021-07-11 00:00:00.0000000,FC21002623,Male,Black,15,Medium,Short,Not of Hispanic Origin,Medium Brown,0,,MA,0
25917864872,2021-07-11 00:00:00.0000000,FC21002623,Male,Black,21,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,0
25917879681,2021-07-11 00:00:00.0000000,FC21002623,Male,Black,16,Thin,Short,NULL,Medium Brown,0,,MA,0
25917974309,2021-07-12 21:00:00.0000000,FC21002624,Male,Black,47,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25918336314,2021-07-12 22:26:00.0000000,FC21002625,Male,Black,18,Heavy,Curly,NULL,Dark,0,Class D,MA,1
25918336570,2021-07-12 22:26:00.0000000,FC21002625,Male,Unknown,18,NULL,NULL,Unknown,NULL,0,,NULL,1
25919471807,2021-07-13 08:08:00.0000000,FC21002626,Male,White,29,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25920248624,2021-07-12 20:20:00.0000000,FC21002628,Male,Black,26,Thin,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,0
25920254789,2021-07-12 20:20:00.0000000,FC21002628,Male,Black,29,Thin,Braided,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
25924248737,2021-07-12 15:00:00.0000000,FC21002629,Male,Black,38,Stocky,Short,Not of Hispanic Origin,Dark Brown,0,"ID - Had a License, now has ID",MA,0
25925139582,2021-07-13 13:13:00.0000000,FC21002630,Male,Black,29,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25925364036,2021-07-13 14:45:00.0000000,FC21002631,Male,Black,16,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
25925366759,2021-07-13 14:45:00.0000000,FC21002631,Male,Black,17,NULL,NULL,Unknown,NULL,0,,NULL,1
25925379476,2021-07-13 14:45:00.0000000,FC21002631,Male,Unknown,14,NULL,NULL,Hispanic Origin,NULL,0,,NULL,1
25925380492,2021-07-12 09:15:00.0000000,FC21002632,Male,White,49,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25925382268,2021-07-12 09:15:00.0000000,FC21002632,Female,Unknown,38,NULL,NULL,Unknown,NULL,0,Class D,MA,0
25925434366,2021-07-12 20:18:00.0000000,FC21002633,Female,White,34,Medium,Curly,Unknown,Light,0,,MA,0
25925447689,2021-07-12 20:18:00.0000000,FC21002633,Male,Black,37,NULL,NULL,Hispanic Origin,NULL,0,,MA,0
25927079491,2021-07-13 19:15:00.0000000,FC21002634,Male,Black,24,Stocky,Bald or Balding,Not of Hispanic Origin,Light Brown,0,,MA,0
25927232623,2021-07-13 17:15:00.0000000,FC21002635,Male,Black,18,Medium,Short,Not of Hispanic Origin,Dark Brown,0,,MA,0
25927233417,2021-07-13 17:15:00.0000000,FC21002635,Male,Black,24,Medium,Short,Not of Hispanic Origin,Medium,0,Class D,MA,0
25927393079,2021-07-13 17:50:00.0000000,FC21002637,Male,Black,36,Heavy,NULL,Hispanic Origin,NULL,0,,MA,0
25927400287,2021-07-13 17:50:00.0000000,FC21002637,Female,Black,21,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25927402689,2021-07-13 17:50:00.0000000,FC21002637,Male,Black,20,Heavy,NULL,NULL,Medium Brown,0,,MA,0
25927408624,2021-07-13 17:50:00.0000000,FC21002637,Male,White,20,Obese,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25927420709,2021-07-13 17:50:00.0000000,FC21002637,Male,Black,22,Thin,Short,NULL,Medium Brown,0,,MA,0
25927422896,2021-07-13 17:50:00.0000000,FC21002637,Male,Black,16,Thin,Short,NULL,Medium Brown,0,,MA,0
25927428446,2021-07-13 17:50:00.0000000,FC21002637,Male,Black,15,Medium,Short,Not of Hispanic Origin,Medium Brown,0,,MA,0
25927513202,2021-07-13 17:50:00.0000000,FC21002637,Male,Black,29,Stocky,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25927557070,2021-07-13 17:50:00.0000000,FC21002637,Male,Black,38,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25927489334,2021-07-05 01:55:00.0000000,FC21002638,Male,Black,31,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25927489804,2021-07-05 01:55:00.0000000,FC21002638,Male,Black,29,NULL,NULL,Not of Hispanic Origin,NULL,0,,NULL,1
25927615755,2021-07-13 00:00:00.0000000,FC21002639,Male,Black,24,NULL,NULL,Unknown,NULL,0,,NULL,0
25927620744,2021-07-13 00:00:00.0000000,FC21002639,Male,Black,23,NULL,NULL,Unknown,NULL,0,Personal Driver License,MA,0
25927705067,2021-07-13 00:00:00.0000000,FC21002639,Female,Black,23,NULL,NULL,NULL,NULL,0,,NULL,0
25927526113,2021-07-13 00:00:00.0000000,FC21002639,Male,Black,22,Thin,Short,NULL,Medium Brown,0,,MA,0
25927526651,2021-07-13 00:00:00.0000000,FC21002639,Male,Black,24,Medium,Braided,Unknown,Dark,0,Class D,MA,0
25927530880,2021-07-13 00:00:00.0000000,FC21002639,Male,Black,15,Medium,Short,Not of Hispanic Origin,Medium Brown,0,,MA,0
25927535785,2021-07-13 00:00:00.0000000,FC21002639,Male,Black,16,Thin,Short,NULL,Medium Brown,0,,MA,0
25927538445,2021-07-13 00:00:00.0000000,FC21002639,Female,Black,21,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25927540247,2021-07-13 00:00:00.0000000,FC21002639,Male,White,20,Obese,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25927543105,2021-07-13 00:00:00.0000000,FC21002639,Male,Black,20,Heavy,NULL,NULL,Medium Brown,0,,MA,0
25927729195,2021-07-13 22:25:00.0000000,FC21002640,Male,White,43,Thin,NULL,Hispanic Origin,NULL,0,Class D,MA,0
25927734516,2021-07-13 22:25:00.0000000,FC21002640,Female,White,32,Medium,NULL,Hispanic Origin,NULL,0,,MA,0
25927809715,2021-07-13 22:00:00.0000000,FC21002641,Male,Black,24,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
25927812951,2021-07-13 22:00:00.0000000,FC21002641,Female,Black,32,NULL,NULL,Unknown,NULL,0,Other: Expired,MA,1
25927934008,2021-07-14 00:38:00.0000000,FC21002642,Male,Black,32,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25928224525,2021-07-14 00:42:00.0000000,FC21002643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,NULL,0
25928267573,2021-07-14 00:42:00.0000000,FC21002643,Male,Black,20,NULL,NULL,Hispanic Origin,NULL,0,Class D,MA,NULL
25928366264,2021-07-14 00:06:00.0000000,FC21002644,Male,White,38,Thin,Short,Unknown,Medium,0,None,MA,1
25928607936,2021-07-14 05:50:00.0000000,FC21002645,Male,Black,28,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25930395428,2021-07-13 16:37:00.0000000,FC21002646,Male,White,25,Medium,NULL,Not of Hispanic Origin,Light,0,,MA,1
25930470416,2021-07-14 13:25:00.0000000,FC21002647,Male,Black,20,NULL,NULL,Unknown,NULL,0,Class D,MA,0
25930403793,2021-07-13 16:37:00.0000000,FC21002648,Male,White,25,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25930409363,2021-07-13 16:37:00.0000000,FC21002649,Male,White,29,Stocky,Wavy,Not of Hispanic Origin,Light,0,,MA,1
25930918457,2021-07-14 11:03:00.0000000,FC21002650,Female,White,36,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25931301759,2021-07-14 14:45:00.0000000,FC21002651,Male,White,37,Medium,NULL,Not of Hispanic Origin,Medium,0,Class D,MA,1
25931318483,2021-07-14 14:45:00.0000000,FC21002652,Male,Black,25,Heavy,NULL,Hispanic Origin,NULL,0,,MA,0
25931321669,2021-07-14 14:45:00.0000000,FC21002652,Male,Black,24,Thin,Unkempt,Not of Hispanic Origin,Light Brown,0,Class D,MA,0
25931605916,2021-07-14 00:00:00.0000000,FC21002654,Male,Black,34,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25932299685,2021-07-14 16:30:00.0000000,FC21002655,Male,White,23,Thin,NULL,Hispanic Origin,Light,0,Class D,MA,1
25932310962,2021-07-14 16:30:00.0000000,FC21002655,Male,White,22,NULL,NULL,Hispanic Origin,NULL,0,,MA,1
25932397093,2021-07-14 18:40:00.0000000,FC21002656,Male,NULL,38,NULL,NULL,NULL,NULL,0,,NULL,NULL
25932397093,2021-07-14 18:40:00.0000000,FC21002656,Male,NULL,38,NULL,NULL,NULL,NULL,0,,NULL,0
25932619541,2021-07-14 17:08:00.0000000,FC21002658,Male,White,36,NULL,NULL,Unknown,NULL,0,,MA,0
25932731133,2021-07-14 14:15:00.0000000,FC21002659,Male,Black,22,Medium,Dreadlocks,Hispanic Origin,Light Brown,0,ID Only - Never had Personal Driver License,MA,1
25932731447,2021-07-14 14:15:00.0000000,FC21002659,Male,White,23,Thin,Braided,Hispanic Origin,Light Brown,0,,MA,1
25932731733,2021-07-14 14:15:00.0000000,FC21002659,Male,Black,28,Muscular,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25932732916,2021-07-14 14:15:00.0000000,FC21002659,Female,Black,29,Thin,Curly,Not of Hispanic Origin,Medium,0,,MA,1
25932733091,2021-07-14 14:15:00.0000000,FC21002659,Male,White,47,Medium,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
25932733272,2021-07-14 14:15:00.0000000,FC21002659,Female,Black,30,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,1
25932912604,2021-07-14 21:05:00.0000000,FC21002660,Male,Unknown,27,NULL,NULL,NULL,NULL,0,Class D,MA,1
25932919284,2021-07-14 21:34:00.0000000,FC21002661,Male,Black,25,Thin,Braided,Not of Hispanic Origin,Medium Brown,0,Class D,MA,1
25945798549,2021-07-15 00:36:00.0000000,FC21002662,Male,Black,43,Heavy,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25945810321,2021-07-15 00:44:00.0000000,FC21002663,Male,White,33,Medium,NULL,Hispanic Origin,NULL,0,,MA,0
25945827966,2021-07-15 03:00:00.0000000,FC21002664,Male,Black,34,Thin,Braided,Not of Hispanic Origin,Medium,0,Class D,MA,0
25945845951,2021-07-15 02:26:00.0000000,FC21002665,Male,White,28,Muscular,Short,Hispanic Origin,Medium,0,,MA,0
25951524365,2021-07-15 08:57:00.0000000,FC21002666,Male,Other,34,Thin,Braided,Hispanic Origin,Medium Brown,0,ID Only - Never had Personal Driver License,MA,1
25951785445,2021-07-15 10:08:00.0000000,FC21002667,Female,Black,51,NULL,NULL,NULL,NULL,0,,MA,0
25952217373,2021-07-14 23:00:00.0000000,FC21002669,Male,Black,36,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25952648809,2021-07-15 03:30:00.0000000,FC21002670,Male,Black,21,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25952666483,2021-07-15 03:30:00.0000000,FC21002670,Male,Black,18,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
25952724352,2021-07-15 00:00:00.0000000,FC21002671,Female,White,19,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
25968239865,2021-07-15 00:00:00.0000000,FC21002671,Female,Black,22,Thin,Wavy,Hispanic Origin,Light Brown,0,ID Only - Never had Personal Driver License,MA,1
25953769173,2021-07-15 13:00:00.0000000,FC21002672,Male,White,47,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
25953951427,2021-07-15 13:00:00.0000000,FC21002672,Male,White,23,NULL,NULL,Unknown,NULL,0,,NULL,0
25954324955,2021-07-15 15:35:00.0000000,FC21002673,Male,Black,33,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25957905916,2021-07-15 16:41:00.0000000,FC21002674,Female,White,21,NULL,NULL,NULL,NULL,0,,NULL,NULL
25958793611,2021-07-15 16:41:00.0000000,FC21002674,Female,White,21,NULL,NULL,NULL,NULL,0,,NULL,NULL
25958819083,2021-07-15 16:41:00.0000000,FC21002674,Male,NULL,NULL,NULL,NULL,NULL,NULL,0,,NULL,0
25959904705,2021-07-15 13:00:00.0000000,FC21002675,Male,White,29,NULL,NULL,Not of Hispanic Origin,NULL,0,Class D,MA,1
25962505834,2021-07-15 00:00:00.0000000,FC21002676,Male,Black,20,NULL,NULL,Unknown,NULL,0,,NULL,1
25963393489,2021-07-15 21:12:00.0000000,FC21002677,Male,Black,24,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25963452618,2021-07-15 21:45:00.0000000,FC21002678,Male,Black,29,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25963463812,2021-07-15 21:45:00.0000000,FC21002678,Male,Black,29,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,1
25963441820,2021-07-15 22:00:00.0000000,FC21002679,Male,Black,28,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
25968371005,2021-07-16 01:05:00.0000000,FC21002680,Male,Black,29,Medium,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25968382814,2021-07-16 01:05:00.0000000,FC21002680,Male,Black,23,Medium,Short,NULL,Medium Brown,0,,MA,0
25968383917,2021-07-16 01:05:00.0000000,FC21002680,Male,White,25,Thin,Straight,NULL,Medium Brown,0,,MA,0
25968395401,2021-07-16 01:05:00.0000000,FC21002680,Male,Black,23,Thin,NULL,Hispanic Origin,NULL,0,,MA,0
25968397087,2021-07-16 01:05:00.0000000,FC21002680,Male,Black,18,NULL,NULL,Not of Hispanic Origin,NULL,0,ID Only - Never had Personal Driver License,MA,0
25968408095,2021-07-16 01:05:00.0000000,FC21002680,Female,Black,25,Thin,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25968432936,2021-07-16 01:05:00.0000000,FC21002680,Male,Black,21,NULL,NULL,Not of Hispanic Origin,NULL,0,,MA,0
25968768621,2021-07-16 01:05:00.0000000,FC21002680,Female,Black,22,Thin,Wavy,Hispanic Origin,Light Brown,0,ID Only - Never had Personal Driver License,MA,1
25968886217,2021-07-16 00:14:00.0000000,FC21002681,Male,Black,28,Medium,Short,Not of Hispanic Origin,Medium Brown,0,,MA,1
25973148364,2021-07-16 11:04:00.0000000,FC21002682,Male,White,30,Thin,Straight,Not of Hispanic Origin,Light,0,,MA,1
25973312263,2021-07-14 10:38:00.0000000,FC21002683,Male,White,38,NULL,NULL,NULL,NULL,0,,NULL,0
